Episode: 0; Score: 5.0; Action: [1 1 1 1 1]
Episode: 50; Score: 0.09999999999999998; Action: [1 0 1 2 0]
Episode: 51; Score: 1.0; Action: [1 1 1 2 2]
Episode: 52; Score: 1.0; Action: [2 1 2 2 2]
Episode: 53; Score: 0.04999999999999999; Action: [0 0 1 1 1]
Episode: 54; Score: 0.35; Action: [0 1 0 2 2]
Episode: 55; Score: -0.3500000000000001; Action: [1 0 0 2 0]
Episode: 56; Score: 1.0; Action: [2 1 1 2 2]
Episode: 57; Score: 0.3; Action: [2 1 2 0 1]
Episode: 58; Score: -0.15000000000000002; Action: [2 0 2 0 1]
Episode: 59; Score: -0.10000000000000009; Action: [2 1 2 1 0]
Episode: 60; Score: -0.8; Action: [2 1 1 2 2]
Episode: 61; Score: -0.75; Action: [1 1 2 0 0]
Episode: 62; Score: -0.7000000000000002; Action: [2 2 1 1 0]
Episode: 63; Score: -1.1500000000000001; Action: [2 2 2 0 0]
Episode: 64; Score: 1.0; Action: [2 1 2 2 2]
Episode: 65; Score: 0.3; Action: [0 1 1 0 1]
Episode: 66; Score: 0.09999999999999998; Action: [0 1 1 1 1]
Episode: 67; Score: -0.3500000000000001; Action: [1 2 1 0 1]
Episode: 68; Score: 1.0; Action: [1 1 1 1 1]
Episode: 69; Score: 0.55; Action: [2 1 1 1 0]
Episode: 70; Score: -0.15000000000000002; Action: [0 0 1 0 0]
Episode: 71; Score: -0.6000000000000001; Action: [0 0 2 0 0]
Episode: 72; Score: 1.0; Action: [2 1 2 2 2]
Episode: 73; Score: 0.3; Action: [2 0 1 1 1]
Episode: 74; Score: 0.35; Action: [1 1 1 0 2]
Episode: 75; Score: -0.3500000000000001; Action: [1 2 1 1 1]
Episode: 76; Score: 1.0; Action: [2 1 2 2 2]
Episode: 77; Score: 0.3; Action: [0 1 1 0 0]
Episode: 78; Score: -0.4; Action: [0 0 0 1 1]
Episode: 79; Score: 0.1499999999999999; Action: [0 1 0 2 2]
Episode: 80; Score: -0.8; Action: [2 1 2 2 2]
Episode: 81; Score: 1.0; Action: [0 1 1 2 2]
Episode: 82; Score: 0.55; Action: [2 2 2 2 2]
Episode: 83; Score: 0.09999999999999998; Action: [1 0 2 2 2]
Episode: 84; Score: -0.6000000000000001; Action: [2 1 2 2 2]
Episode: 85; Score: -0.050000000000000044; Action: [1 1 1 2 0]
Episode: 86; Score: 1.0; Action: [2 2 1 2 2]
Episode: 87; Score: 0.3; Action: [0 2 2 2 2]
Episode: 88; Score: 5.0; Action: [1 1 1 1 1]
Episode: 89; Score: 0.04999999999999999; Action: [2 0 2 1 0]
Episode: 90; Score: 1.0; Action: [2 1 1 2 0]
Episode: 91; Score: 0.3; Action: [2 1 0 0 1]
Episode: 92; Score: -0.4; Action: [2 1 2 2 2]
Episode: 93; Score: -0.10000000000000009; Action: [1 2 2 2 2]
Episode: 94; Score: -0.050000000000000044; Action: [2 1 2 0 2]
Episode: 95; Score: -0.75; Action: [0 1 0 1 0]
Episode: 96; Score: 1.0; Action: [2 1 2 2 2]
Episode: 97; Score: 0.55; Action: [2 1 2 0 2]
Episode: 98; Score: 0.09999999999999998; Action: [0 2 1 1 2]
Episode: 99; Score: -0.10000000000000009; Action: [0 0 1 1 2]
Episode: 100; Score: 1.0; Action: [0 0 0 0 0]
Episode: 101; Score: -0.2; Action: [1 2 0 0 0]
Episode: 102; Score: 0.35; Action: [2 1 1 0 1]
Episode: 103; Score: 0.1499999999999999; Action: [0 1 1 1 2]
Episode: 104; Score: -0.8; Action: [2 1 1 2 2]
Episode: 105; Score: -0.75; Action: [1 0 2 1 2]
Episode: 106; Score: -0.9500000000000002; Action: [1 0 1 1 1]
Episode: 107; Score: -1.4000000000000001; Action: [0 2 2 0 1]
Episode: 108; Score: 1.0; Action: [2 1 1 2 2]
Episode: 109; Score: 0.04999999999999999; Action: [2 2 2 0 0]
Episode: 110; Score: 0.09999999999999998; Action: [0 1 2 1 2]
Episode: 111; Score: -0.3500000000000001; Action: [1 2 2 2 1]
Episode: 112; Score: 1.0; Action: [0 0 0 0 0]
Episode: 113; Score: -0.2; Action: [0 2 0 0 0]
Episode: 114; Score: -0.15000000000000002; Action: [1 1 2 1 0]
Episode: 115; Score: -0.3500000000000001; Action: [2 2 2 0 1]
Episode: 116; Score: 1.0; Action: [1 1 1 1 1]
Episode: 117; Score: 0.04999999999999999; Action: [1 2 1 1 1]
Episode: 118; Score: 0.09999999999999998; Action: [2 2 1 0 1]
Episode: 119; Score: -0.3500000000000001; Action: [0 2 1 0 0]
Episode: 120; Score: 1.0; Action: [0 0 0 0 0]
Episode: 121; Score: 1.0; Action: [2 1 1 2 2]
Episode: 122; Score: 1.0; Action: [0 1 1 2 2]
Episode: 123; Score: 0.04999999999999999; Action: [0 2 2 2 0]
Episode: 124; Score: 1.0; Action: [2 1 2 2 2]
Episode: 125; Score: 0.55; Action: [2 2 1 2 1]
Episode: 126; Score: 0.09999999999999998; Action: [0 0 1 2 0]
Episode: 127; Score: -0.10000000000000009; Action: [0 2 1 0 2]
Episode: 128; Score: -0.8; Action: [2 1 2 2 2]
Episode: 129; Score: -0.75; Action: [1 2 2 2 1]
Episode: 130; Score: -0.9500000000000002; Action: [2 2 0 1 1]
Episode: 131; Score: -0.6500000000000001; Action: [2 1 0 1 2]
Episode: 132; Score: -1.6; Action: [2 1 2 2 2]
Episode: 133; Score: -1.55; Action: [1 1 0 1 0]
Episode: 134; Score: -1.25; Action: [2 2 1 2 0]
Episode: 135; Score: -1.9500000000000002; Action: [1 0 0 2 1]
Episode: 136; Score: 5.0; Action: [0 0 0 0 0]
Episode: 137; Score: 0.04999999999999999; Action: [0 1 2 0 1]
Episode: 138; Score: 0.35; Action: [1 0 1 2 2]
Episode: 139; Score: -0.10000000000000009; Action: [2 0 0 2 1]
Episode: 140; Score: -0.8; Action: [2 1 2 2 2]
Episode: 141; Score: -0.75; Action: [0 1 0 0 0]
Episode: 142; Score: -0.7000000000000002; Action: [1 1 2 0 2]
Episode: 143; Score: -0.6500000000000001; Action: [2 2 1 2 0]
Episode: 144; Score: 5.0; Action: [1 1 1 1 1]
Episode: 145; Score: 0.04999999999999999; Action: [1 0 1 0 0]
Episode: 146; Score: 0.09999999999999998; Action: [2 0 0 2 1]
Episode: 147; Score: -0.6000000000000001; Action: [0 0 2 0 1]
Episode: 148; Score: 5.0; Action: [0 0 0 0 0]
Episode: 149; Score: 0.3; Action: [1 1 0 2 0]
Episode: 150; Score: 0.09999999999999998; Action: [0 1 2 2 0]
Episode: 151; Score: 0.1499999999999999; Action: [1 1 0 2 2]
Episode: 152; Score: 5.0; Action: [0 0 0 0 0]
Episode: 153; Score: 0.04999999999999999; Action: [0 2 1 1 1]
Episode: 154; Score: 0.09999999999999998; Action: [2 0 2 2 1]
Episode: 155; Score: -0.3500000000000001; Action: [1 2 2 0 2]
Episode: 156; Score: 5.0; Action: [1 1 1 1 1]
Episode: 157; Score: -0.2; Action: [0 0 2 1 0]
Episode: 158; Score: 0.09999999999999998; Action: [1 2 1 2 1]
Episode: 159; Score: -0.6000000000000001; Action: [0 2 0 0 0]
Episode: 160; Score: -0.8; Action: [2 1 2 2 2]
Episode: 161; Score: -0.5; Action: [2 0 1 1 1]
Episode: 162; Score: -1.2000000000000002; Action: [0 0 0 1 0]
Episode: 163; Score: -1.1500000000000001; Action: [0 2 1 1 0]
Episode: 164; Score: 1.0; Action: [2 1 1 2 2]
Episode: 165; Score: -0.2; Action: [0 0 2 1 0]
Episode: 166; Score: 0.35; Action: [0 1 1 2 0]
Episode: 167; Score: -0.10000000000000009; Action: [0 0 1 2 1]
Episode: 168; Score: 1.0; Action: [2 1 2 2 2]
Episode: 169; Score: 0.3; Action: [2 1 2 0 1]
Episode: 170; Score: -0.15000000000000002; Action: [1 2 1 0 0]
Episode: 171; Score: 0.1499999999999999; Action: [2 1 1 1 1]
Episode: 172; Score: 1.0; Action: [2 1 2 2 2]
Episode: 173; Score: 0.3; Action: [1 2 1 0 2]
Episode: 174; Score: 0.09999999999999998; Action: [0 2 1 2 1]
Episode: 175; Score: -0.3500000000000001; Action: [1 0 2 2 0]
Episode: 176; Score: 5.0; Action: [0 0 0 0 0]
Episode: 177; Score: 0.04999999999999999; Action: [0 1 2 0 0]
Episode: 178; Score: -0.15000000000000002; Action: [0 2 1 1 0]
Episode: 179; Score: -0.3500000000000001; Action: [0 1 0 1 1]
Episode: 180; Score: 5.0; Action: [1 1 1 1 1]
Episode: 181; Score: -0.2; Action: [1 2 2 1 1]
Episode: 182; Score: 0.35; Action: [0 1 2 2 2]
Episode: 183; Score: 0.1499999999999999; Action: [2 2 2 2 2]
Episode: 184; Score: 1.0; Action: [2 1 2 2 2]
Episode: 185; Score: 0.3; Action: [2 0 1 0 0]
Episode: 186; Score: -0.15000000000000002; Action: [0 1 0 1 0]
Episode: 187; Score: -0.10000000000000009; Action: [2 0 0 0 2]
Episode: 188; Score: 1.0; Action: [0 0 0 0 0]
Episode: 189; Score: 0.04999999999999999; Action: [1 1 0 1 1]
Episode: 190; Score: -0.4; Action: [1 0 2 1 1]
Episode: 191; Score: -0.3500000000000001; Action: [0 2 0 2 0]
Episode: 192; Score: 5.0; Action: [1 1 1 1 1]
Episode: 193; Score: 1.0; Action: [2 2 1 2 2]
Episode: 194; Score: 0.04999999999999999; Action: [1 1 0 0 0]
Episode: 195; Score: -0.15000000000000002; Action: [2 2 2 1 0]
Episode: 196; Score: 1.0; Action: [0 0 0 0 0]
Episode: 197; Score: 0.55; Action: [2 2 1 0 2]
Episode: 198; Score: 5.0; Action: [1 1 1 1 1]
Episode: 199; Score: 0.3; Action: [0 0 0 2 2]
Episode: 200; Score: 1.0; Action: [2 1 1 2 2]
Episode: 201; Score: 0.04999999999999999; Action: [1 2 0 1 2]
Episode: 202; Score: 0.09999999999999998; Action: [2 2 1 0 1]
Episode: 203; Score: -0.10000000000000009; Action: [2 0 2 1 2]
Episode: 204; Score: 1.0; Action: [0 0 0 0 0]
Episode: 205; Score: -0.2; Action: [1 2 0 1 0]
Episode: 206; Score: 0.09999999999999998; Action: [1 2 1 2 0]
Episode: 207; Score: -0.10000000000000009; Action: [0 0 1 2 1]
Episode: 208; Score: 5.0; Action: [1 1 1 1 1]
Episode: 209; Score: 0.55; Action: [2 2 1 2 0]
Episode: 210; Score: 0.09999999999999998; Action: [0 1 1 1 0]
Episode: 211; Score: -0.3500000000000001; Action: [2 2 2 0 1]
Episode: 212; Score: 1.0; Action: [1 1 1 1 1]
Episode: 213; Score: 0.55; Action: [1 0 1 2 2]
Episode: 214; Score: 0.35; Action: [1 1 1 2 0]
Episode: 215; Score: -0.10000000000000009; Action: [1 2 2 2 2]
Episode: 216; Score: 5.0; Action: [1 1 1 1 1]
Episode: 217; Score: 0.3; Action: [1 0 1 2 1]
Episode: 218; Score: 0.09999999999999998; Action: [2 2 2 2 0]
Episode: 219; Score: -0.10000000000000009; Action: [1 2 0 2 2]
Episode: 220; Score: 1.0; Action: [2 1 1 2 2]
Episode: 221; Score: 0.3; Action: [0 1 2 0 2]
Episode: 222; Score: -0.15000000000000002; Action: [1 2 1 0 0]
Episode: 223; Score: 1.0; Action: [2 1 1 1 2]
Episode: 224; Score: 1.0; Action: [1 1 1 1 1]
Episode: 225; Score: 0.3; Action: [0 2 1 2 0]
Episode: 226; Score: 0.09999999999999998; Action: [1 2 1 0 2]
Episode: 227; Score: -0.6000000000000001; Action: [1 2 0 1 1]
Episode: 228; Score: 1.0; Action: [1 1 1 1 1]
Episode: 229; Score: 0.3; Action: [1 0 1 1 2]
Episode: 230; Score: -0.15000000000000002; Action: [1 1 0 0 0]
Episode: 231; Score: -0.6000000000000001; Action: [1 0 2 1 1]
Episode: 232; Score: 1.0; Action: [2 1 2 2 2]
Episode: 233; Score: 0.55; Action: [0 1 1 1 2]
Episode: 234; Score: 0.09999999999999998; Action: [2 1 0 1 0]
Episode: 235; Score: -0.10000000000000009; Action: [2 1 2 1 1]
Episode: 236; Score: -0.8; Action: [2 1 2 2 2]
Episode: 237; Score: -0.25; Action: [2 1 1 0 0]
Episode: 238; Score: -0.7000000000000002; Action: [0 1 1 0 1]
Episode: 239; Score: -1.1500000000000001; Action: [2 0 0 1 0]
Episode: 240; Score: 5.0; Action: [1 1 1 1 1]
Episode: 241; Score: 0.3; Action: [0 1 1 0 0]
Episode: 242; Score: -0.4; Action: [1 2 2 1 1]
Episode: 243; Score: -0.10000000000000009; Action: [1 1 0 1 2]
Episode: 244; Score: 1.0; Action: [1 1 1 1 1]
Episode: 245; Score: 0.04999999999999999; Action: [1 2 2 2 0]
Episode: 246; Score: -0.15000000000000002; Action: [1 1 0 0 1]
Episode: 247; Score: -0.6000000000000001; Action: [1 0 2 1 0]
Episode: 248; Score: 1.0; Action: [2 1 1 2 2]
Episode: 249; Score: 0.3; Action: [0 1 1 1 1]
Episode: 250; Score: -0.15000000000000002; Action: [2 0 2 1 1]
Episode: 251; Score: -0.3500000000000001; Action: [0 1 2 0 1]
Episode: 252; Score: 1.0; Action: [2 1 1 2 2]
Episode: 253; Score: 0.55; Action: [0 1 1 1 2]
Episode: 254; Score: -0.15000000000000002; Action: [0 0 0 1 2]
Episode: 255; Score: -0.10000000000000009; Action: [0 2 1 0 2]
Episode: 256; Score: 5.0; Action: [1 1 1 1 1]
Episode: 257; Score: 0.04999999999999999; Action: [1 0 1 1 0]
Episode: 258; Score: -0.15000000000000002; Action: [0 2 2 0 2]
Episode: 259; Score: -0.3500000000000001; Action: [2 2 0 0 1]
Episode: 260; Score: 5.0; Action: [1 1 1 1 1]
Episode: 261; Score: 0.04999999999999999; Action: [0 0 1 0 0]
Episode: 262; Score: -0.4; Action: [0 0 0 1 0]
Episode: 263; Score: -0.3500000000000001; Action: [2 0 0 0 1]
Episode: 264; Score: 1.0; Action: [1 1 1 1 1]
Episode: 265; Score: 0.04999999999999999; Action: [2 0 0 1 0]
Episode: 266; Score: 0.09999999999999998; Action: [0 2 1 0 2]
Episode: 267; Score: -0.10000000000000009; Action: [1 0 1 2 0]
Episode: 268; Score: -0.8; Action: [2 1 1 2 2]
Episode: 269; Score: -0.5; Action: [1 0 1 1 2]
Episode: 270; Score: -0.4500000000000002; Action: [1 1 0 2 2]
Episode: 271; Score: -0.9000000000000001; Action: [2 2 0 0 2]
Episode: 272; Score: 5.0; Action: [0 0 0 0 0]
Episode: 273; Score: 0.3; Action: [1 0 1 1 2]
Episode: 274; Score: 0.09999999999999998; Action: [0 2 1 0 2]
Episode: 275; Score: -0.10000000000000009; Action: [2 1 0 1 0]
Episode: 276; Score: 5.0; Action: [1 1 1 1 1]
Episode: 277; Score: 0.55; Action: [2 2 1 2 0]
Episode: 278; Score: 0.35; Action: [2 1 2 1 2]
Episode: 279; Score: -0.10000000000000009; Action: [2 1 2 1 1]
Episode: 280; Score: 1.0; Action: [2 1 2 2 2]
Episode: 281; Score: 0.3; Action: [0 2 1 2 1]
Episode: 282; Score: -0.15000000000000002; Action: [2 2 2 1 1]
Episode: 283; Score: -0.10000000000000009; Action: [2 2 2 2 0]
Episode: 284; Score: 1.0; Action: [1 1 1 1 1]
Episode: 285; Score: 0.04999999999999999; Action: [1 0 2 2 0]
Episode: 286; Score: 1.0; Action: [1 1 1 2 2]
Episode: 287; Score: 0.55; Action: [0 0 1 2 2]
Episode: 288; Score: 5.0; Action: [1 1 1 1 1]
Episode: 289; Score: 0.3; Action: [1 0 2 2 2]
Episode: 290; Score: -0.15000000000000002; Action: [0 1 0 1 1]
Episode: 291; Score: -0.3500000000000001; Action: [1 0 1 1 1]
Episode: 292; Score: 1.0; Action: [1 1 1 1 1]
Episode: 293; Score: 0.04999999999999999; Action: [0 1 0 1 1]
Episode: 294; Score: 0.35; Action: [2 0 2 2 2]
Episode: 295; Score: 0.1499999999999999; Action: [1 1 0 2 2]
Episode: 296; Score: 1.0; Action: [0 0 0 0 0]
Episode: 297; Score: 1.0; Action: [1 1 1 2 2]
Episode: 298; Score: 0.3; Action: [2 2 0 2 0]
Episode: 299; Score: 1.0; Action: [2 1 1 2 0]
Episode: 300; Score: 5.0; Action: [1 1 1 1 1]
Episode: 301; Score: -0.2; Action: [0 2 0 1 0]
Episode: 302; Score: 0.35; Action: [1 2 1 2 2]
Episode: 303; Score: 0.1499999999999999; Action: [1 1 1 2 0]
Episode: 304; Score: 1.0; Action: [2 1 1 2 2]
Episode: 305; Score: 0.55; Action: [1 1 1 2 0]
Episode: 306; Score: 0.09999999999999998; Action: [2 0 1 0 0]
Episode: 307; Score: -0.3500000000000001; Action: [1 2 2 2 0]
Episode: 308; Score: -0.8; Action: [2 1 1 2 2]
Episode: 309; Score: -1.0; Action: [1 2 2 1 1]
Episode: 310; Score: -0.9500000000000002; Action: [0 0 2 0 2]
Episode: 311; Score: -1.4000000000000001; Action: [1 0 0 1 0]
Episode: 312; Score: 5.0; Action: [1 1 1 1 1]
Episode: 313; Score: -0.2; Action: [1 0 2 1 0]
Episode: 314; Score: 0.09999999999999998; Action: [2 2 1 0 1]
Episode: 315; Score: -0.3500000000000001; Action: [1 2 2 1 2]
Episode: 316; Score: 1.0; Action: [1 1 1 1 1]
Episode: 317; Score: 0.04999999999999999; Action: [0 0 2 0 2]
Episode: 318; Score: 0.09999999999999998; Action: [1 0 2 2 2]
Episode: 319; Score: -0.3500000000000001; Action: [1 0 2 0 2]
Episode: 320; Score: 1.0; Action: [0 0 0 0 0]
Episode: 321; Score: 0.3; Action: [2 0 2 2 0]
Episode: 322; Score: 0.09999999999999998; Action: [2 0 0 1 2]
Episode: 323; Score: -0.3500000000000001; Action: [2 0 2 1 1]
Episode: 324; Score: 1.0; Action: [0 0 0 0 0]
Episode: 325; Score: 0.3; Action: [1 2 2 2 2]
Episode: 326; Score: 0.09999999999999998; Action: [0 2 1 1 2]
Episode: 327; Score: -0.3500000000000001; Action: [1 1 2 1 1]
Episode: 328; Score: 1.0; Action: [0 0 0 0 0]
Episode: 329; Score: -0.2; Action: [2 1 1 2 2]
Episode: 330; Score: -0.4; Action: [0 0 0 1 1]
Episode: 331; Score: 0.1499999999999999; Action: [0 1 0 2 2]
Episode: 332; Score: 1.0; Action: [1 1 1 1 1]
Episode: 333; Score: -0.2; Action: [1 0 2 1 0]
Episode: 334; Score: -0.15000000000000002; Action: [1 2 1 0 0]
Episode: 335; Score: -0.6000000000000001; Action: [0 0 2 1 1]
Episode: 336; Score: 1.0; Action: [2 1 2 2 2]
Episode: 337; Score: 0.3; Action: [2 0 0 1 2]
Episode: 338; Score: -0.4; Action: [0 2 2 0 0]
Episode: 339; Score: -0.6000000000000001; Action: [1 0 0 1 0]
Episode: 340; Score: 5.0; Action: [1 1 1 1 1]
Episode: 341; Score: 0.04999999999999999; Action: [0 0 1 0 1]
Episode: 342; Score: -0.4; Action: [0 0 0 1 0]
Episode: 343; Score: -0.10000000000000009; Action: [2 0 0 2 0]
Episode: 344; Score: 1.0; Action: [1 1 1 1 1]
Episode: 345; Score: 0.55; Action: [1 1 0 2 2]
Episode: 346; Score: 0.09999999999999998; Action: [0 2 0 2 2]
Episode: 347; Score: -0.3500000000000001; Action: [2 0 0 1 0]
Episode: 348; Score: 5.0; Action: [1 1 1 1 1]
Episode: 349; Score: 0.55; Action: [2 2 1 0 2]
Episode: 350; Score: 0.09999999999999998; Action: [0 2 1 2 0]
Episode: 351; Score: -0.6000000000000001; Action: [1 0 0 0 0]
Episode: 352; Score: -0.8; Action: [2 1 1 2 2]
Episode: 353; Score: -0.5; Action: [1 1 0 1 2]
Episode: 354; Score: -0.9500000000000002; Action: [2 2 2 0 0]
Episode: 355; Score: -0.6500000000000001; Action: [0 1 0 2 2]
Episode: 356; Score: 1.0; Action: [0 0 0 0 0]
Episode: 357; Score: 0.04999999999999999; Action: [1 2 0 0 2]
Episode: 358; Score: -0.15000000000000002; Action: [1 2 2 0 2]
Episode: 359; Score: -0.10000000000000009; Action: [2 0 2 0 2]
Episode: 360; Score: 1.0; Action: [0 0 0 0 0]
Episode: 361; Score: 0.3; Action: [0 2 1 1 2]
Episode: 362; Score: 0.09999999999999998; Action: [0 1 1 1 0]
Episode: 363; Score: -0.6000000000000001; Action: [1 2 0 1 1]
Episode: 364; Score: -0.8; Action: [2 1 1 2 2]
Episode: 365; Score: -1.0; Action: [0 0 2 1 0]
Episode: 366; Score: -0.9500000000000002; Action: [0 2 0 2 0]
Episode: 367; Score: -1.1500000000000001; Action: [1 2 2 1 2]
Episode: 368; Score: 1.0; Action: [2 1 2 2 2]
Episode: 369; Score: 0.04999999999999999; Action: [1 1 2 1 0]
Episode: 370; Score: -0.15000000000000002; Action: [0 0 0 2 0]
Episode: 371; Score: -0.6000000000000001; Action: [0 0 2 0 1]
Episode: 372; Score: 1.0; Action: [0 0 0 0 0]
Episode: 373; Score: 0.04999999999999999; Action: [1 0 2 1 2]
Episode: 374; Score: -0.15000000000000002; Action: [2 2 2 0 1]
Episode: 375; Score: -0.10000000000000009; Action: [0 0 1 2 0]
Episode: 376; Score: 1.0; Action: [2 1 2 2 2]
Episode: 377; Score: 0.04999999999999999; Action: [1 0 1 1 1]
Episode: 378; Score: -0.15000000000000002; Action: [0 1 0 0 0]
Episode: 379; Score: -0.3500000000000001; Action: [1 0 0 1 2]
Episode: 380; Score: 5.0; Action: [1 1 1 1 1]
Episode: 381; Score: 0.55; Action: [2 0 1 0 2]
Episode: 382; Score: -0.15000000000000002; Action: [1 2 1 0 1]
Episode: 383; Score: -0.6000000000000001; Action: [1 0 2 1 1]
Episode: 384; Score: 5.0; Action: [1 1 1 1 1]
Episode: 385; Score: 1.0; Action: [2 1 1 0 2]
Episode: 386; Score: 0.55; Action: [2 1 1 1 1]
Episode: 387; Score: 0.09999999999999998; Action: [0 2 1 1 2]
Episode: 388; Score: 1.0; Action: [0 0 0 0 0]
Episode: 389; Score: 0.3; Action: [0 1 0 1 2]
Episode: 390; Score: 0.09999999999999998; Action: [1 0 1 2 1]
Episode: 391; Score: -0.6000000000000001; Action: [1 2 0 0 0]
Episode: 392; Score: -0.8; Action: [2 1 1 2 2]
Episode: 393; Score: -0.5; Action: [1 2 1 1 2]
Episode: 394; Score: -0.4500000000000002; Action: [2 0 1 1 2]
Episode: 395; Score: -1.4000000000000001; Action: [1 2 2 0 0]
Episode: 396; Score: -1.6; Action: [2 1 1 2 2]
Episode: 397; Score: -1.3; Action: [0 1 0 2 0]
Episode: 398; Score: -1.75; Action: [2 2 2 0 1]
Episode: 399; Score: -1.7000000000000002; Action: [2 2 1 1 0]
Episode: 400; Score: 5.0; Action: [1 1 1 1 1]
Episode: 401; Score: 0.55; Action: [2 1 1 1 0]
Episode: 402; Score: 0.09999999999999998; Action: [1 2 2 2 2]
Episode: 403; Score: -0.3500000000000001; Action: [0 1 0 0 0]
Episode: 404; Score: 5.0; Action: [0 0 0 0 0]
Episode: 405; Score: 0.55; Action: [0 1 1 1 2]
Episode: 406; Score: 0.35; Action: [2 1 2 2 1]
Episode: 407; Score: -0.10000000000000009; Action: [2 2 2 0 2]
Episode: 408; Score: -0.8; Action: [2 1 2 2 2]
Episode: 409; Score: -0.25; Action: [2 1 2 2 0]
Episode: 410; Score: -0.7000000000000002; Action: [1 1 0 1 2]
Episode: 411; Score: -0.9000000000000001; Action: [2 2 0 2 1]
Episode: 412; Score: -1.6; Action: [2 1 2 2 2]
Episode: 413; Score: -1.55; Action: [0 2 0 0 2]
Episode: 414; Score: -1.25; Action: [1 1 2 2 2]
Episode: 415; Score: -1.4500000000000002; Action: [2 2 2 2 2]
Episode: 416; Score: 1.0; Action: [2 1 2 2 2]
Episode: 417; Score: 0.55; Action: [2 1 1 1 0]
Episode: 418; Score: 0.35; Action: [0 1 0 2 2]
Episode: 419; Score: -0.10000000000000009; Action: [1 1 2 2 0]
Episode: 420; Score: 1.0; Action: [0 0 0 0 0]
Episode: 421; Score: 0.04999999999999999; Action: [1 1 2 0 0]
Episode: 422; Score: 0.09999999999999998; Action: [1 1 1 0 0]
Episode: 423; Score: -0.10000000000000009; Action: [0 1 2 2 0]
Episode: 424; Score: 5.0; Action: [1 1 1 1 1]
Episode: 425; Score: 0.3; Action: [0 2 0 2 2]
Episode: 426; Score: -0.15000000000000002; Action: [1 1 2 0 0]
Episode: 427; Score: 1.0; Action: [2 1 1 0 2]
Episode: 428; Score: 1.0; Action: [2 1 2 2 2]
Episode: 429; Score: 0.04999999999999999; Action: [1 2 1 0 0]
Episode: 430; Score: 0.09999999999999998; Action: [1 0 1 2 0]
Episode: 431; Score: -0.3500000000000001; Action: [1 0 1 1 0]
